Gene_id,Version,Gene_names,Uniprot_id,TF
Cre16.g694200,C. reinhardtii v5.6,MMP15,A0A2K3CSB7,
Cre02.g093650,C. reinhardtii v5.6,Cre02.g093650,A8I9I9,
Cre13.g587550,C. reinhardtii v5.6,Cre13.g587550,A0A2K3D0V2,
Cre11.g475200,C. reinhardtii v5.6,Cre11.g475200,A0A2K3D8A6,
Cre12.g484100,C. reinhardtii v5.6,RPC19,A0A2K3D1N6,
Cre08.g367900,C. reinhardtii v5.6,Cre08.g367900,A0A2K3DH29,
Cre01.g034850,C. reinhardtii v5.6,Cre01.g034850,A0A2K3E718,
Cre09.g400500,C. reinhardtii v5.6,Cre09.g400500,A0A2K3DCV3,
Cre02.g088600,C. reinhardtii v5.6,ACLB1,A0A2K3E135,
Cre06.g291750,C. reinhardtii v5.6,Cre06.g291750,A0A2K3DQC3,
Cre15.g643503,C. reinhardtii v5.6,COP9,A0A2K3CX08,
Cre08.g359500,C. reinhardtii v5.6,Cre08.g359500,A0A2K3DGD8,
Cre12.g498050,C. reinhardtii v5.6,Cre12.g498050,A0A2K3D3G0,
Cre07.g326650,C. reinhardtii v5.6,Cre07.g326650,A0A2K3DJL3,
Cre09.g406400,C. reinhardtii v5.6,CTP3,A0A2K3DF91,
Cre01.g012500,C. reinhardtii v5.6,Cre01.g012500,A0A2K3E5J8,
Cre48.g761197,C. reinhardtii v5.6,Cre48.g761197,A8JE35,
Cre02.g099200,C. reinhardtii v5.6,Cre02.g099200,A0A2K3E241,
Cre13.g571800,C. reinhardtii v5.6,Cre13.g571800,A0A2K3CZP3,
Cre05.g237400,C. reinhardtii v5.6,DAE1,A0A2K3DT07,
Cre03.g186200,C. reinhardtii v5.6,PCT1,A0A2K3DY25,
Cre05.g240800,C. reinhardtii v5.6,NUO17,A8J843,
Cre12.g499700,C. reinhardtii v5.6,Cre12.g499700,A0A2K3D3B0,
Cre10.g458800,C. reinhardtii v5.6,SRR31,A8I0W3,
Cre06.g296900,C. reinhardtii v5.6,Cre06.g296900,A0A2K3DQM7,
Cre02.g085300,C. reinhardtii v5.6,Cre02.g085300,A0A2K3E0W7,
Cre06.g278219,C. reinhardtii v5.6,SSA6,A0A2K3DP87,
Cre03.g194650,C. reinhardtii v5.6,FAP121,A0A2K3DYJ2,
Cre12.g485500,C. reinhardtii v5.6,Cre12.g485500,A0A2K3D1Q8,
Cre02.g109650,C. reinhardtii v5.6,GSP1,A0A2K3E2X0,HB-other
Cre16.g649800,C. reinhardtii v5.6,PPR3,A0A2K3CSU9,
Cre08.g358576,C. reinhardtii v5.6,Cre08.g358576,A0A2K3DGC4,
Cre01.g003650,C. reinhardtii v5.6,Cre01.g003650,A0A2K3E4W5,
Cre01.g012200,C. reinhardtii v5.6,Cre01.g012200,A0A2K3E5K7,SBP
Cre08.g370601,C. reinhardtii v5.6,Cre08.g370601,A0A2K3DH93,
Cre09.g399252,C. reinhardtii v5.6,Cre09.g399252,A0A2K3DEU9,
Cre16.g657850,C. reinhardtii v5.6,SEC63,A0A2K3CTB2,
Cre02.g074511,C. reinhardtii v5.6,Cre02.g074511,A8I9W8,
Cre03.g173900,C. reinhardtii v5.6,Cre03.g173900,A8IE95,
Cre12.g533351,C. reinhardtii v5.6,CLPB5,A0A2K3D4Y8,
Cre03.g209505,C. reinhardtii v5.6,Cre03.g209505,A0A2K3DZT9,
Cre12.g509400,C. reinhardtii v5.6,RIR2L,A8IKH1,
Cre03.g197500,C. reinhardtii v5.6,MOT6,A0A2K3DYQ5,
Cre17.g726150,C. reinhardtii v5.6,Cre17.g726150,A0A2K3CQN4,
Cre11.g467575,C. reinhardtii v5.6,CLPB4,A0A2K3D7B7,
Cre07.g312580,C. reinhardtii v5.6,Cre07.g312580,A0A2K3DIG6,
Cre08.g383702,C. reinhardtii v5.6,Cre08.g383702,A0A2K3DI78,
Cre16.g676600,C. reinhardtii v5.6,Cre16.g676600,A0A2K3CVC3,
Cre14.g614600,C. reinhardtii v5.6,Cre14.g614600,A0A2K3CXI0,
Cre03.g178600,C. reinhardtii v5.6,TOP1,A0A2K3DXL6,
Cre04.g213450,C. reinhardtii v5.6,VPS2A,A0A2K3DTX2,
Cre07.g334600,C. reinhardtii v5.6,CGL20,A0A2K3DK36,
Cre17.g734500,C. reinhardtii v5.6,ATPVE,A8IW47,
Cre02.g104700,C. reinhardtii v5.6,Cre02.g104700,A0A2K3E2I2,SBP
Cre06.g251600,C. reinhardtii v5.6,EIF5B2,D5LAU2,
Cre03.g187000,C. reinhardtii v5.6,Cre03.g187000,A0A2K3DY39,
Cre14.g609600,C. reinhardtii v5.6,Cre14.g609600,A0A2K3CX50,
Cre06.g291050,C. reinhardtii v5.6,Cre06.g291050,A0A2K3DQ94,
Cre03.g163050,C. reinhardtii v5.6,Cre03.g163050,A0A2K3DWJ1,
Cre01.g025400,C. reinhardtii v5.6,HYDIN,A0A2K3E6E5,
Cre08.g363300,C. reinhardtii v5.6,Cre08.g363300,A0A2K3DGN8,
Cre06.g309050,C. reinhardtii v5.6,NOT2,A8IMK5,
Cre02.g107850,C. reinhardtii v5.6,MOB1,A8I3T3,
Cre14.g609551,C. reinhardtii v5.6,Cre14.g609551,A0A2K3CX49,
Cre08.g385350,C. reinhardtii v5.6,Cre08.g385350,A8IYY8,AP2
Cre03.g153050,C. reinhardtii v5.6,RWP1,A0A2K3DVU2,Nin-like
Cre04.g223750,C. reinhardtii v5.6,Cre04.g223750,A0A2K3DUG2,
Cre10.g441050,C. reinhardtii v5.6,Cre10.g441050,A0A2K3DAH9,
Cre06.g276001,C. reinhardtii v5.6,TOM5,A8HV84,
Cre07.g339700,C. reinhardtii v5.6,SUFC,A8ITJ3,
Cre10.g445700,C. reinhardtii v5.6,Cre10.g445700,A0A2K3DAU9,
Cre16.g667350,C. reinhardtii v5.6,CAV6,A0A2K3CUI6,
Cre02.g144050,C. reinhardtii v5.6,ELG36,A0A2K3E3W2,
Cre09.g393691,C. reinhardtii v5.6,KDG4,A0A2K3DED5,
Cre16.g684939,C. reinhardtii v5.6,Cre16.g684939,A0A2K3CW24,
Cre10.g423850,C. reinhardtii v5.6,SRR26,A0A2K3D9D1,
Cre11.g467725,C. reinhardtii v5.6,Cre11.g467725,A8JEF5,
Cre12.g489000,C. reinhardtii v5.6,Cre12.g489000,A0A2K3D286,bZIP
Cre12.g542650,C. reinhardtii v5.6,Cre12.g542650,A0A2K3D6S7,
Cre09.g398030,C. reinhardtii v5.6,Cre09.g398030,A0A2K3DEQ3,
Cre13.g591550,C. reinhardtii v5.6,SRR20,A0A2K3D142,
Cre07.g345000,C. reinhardtii v5.6,Cre07.g345000,A0A2K3DKV3,
Cre03.g190050,C. reinhardtii v5.6,Cre03.g190050,A0A2K3DYA1,
Cre08.g366700,C. reinhardtii v5.6,Cre08.g366700,A0A2K3DGW8,
Cre12.g499250,C. reinhardtii v5.6,PDE10,A0A2K3D3E2,
Cre07.g334150,C. reinhardtii v5.6,Cre07.g334150,A0A2K3DK38,
Cre02.g106400,C. reinhardtii v5.6,PDAT1,H6V961,
Cre01.g051700,C. reinhardtii v5.6,Cre01.g051700,A0A2K3E837,
Cre06.g299200,C. reinhardtii v5.6,Cre06.g299200,A0A2K3DQV3,
Cre12.g513500,C. reinhardtii v5.6,XAB2,A0A2K3D3K4,
Cre17.g731300,C. reinhardtii v5.6,Cre17.g731300,A8JFF7,
Cre07.g356450,C. reinhardtii v5.6,Cre07.g356450,A0A2K3DLM7,
Cre09.g398650,C. reinhardtii v5.6,Cre09.g398650,A0A2K3DD08,
Cre05.g241646,C. reinhardtii v5.6,Cre05.g241646,A0A2K3DSJ1,
Cre02.g146629,C. reinhardtii v5.6,Cre02.g146629,A0A2K3E3P9,MYB_related
Cre12.g517400,C. reinhardtii v5.6,RAB5,A8J6A0,
Cre17.g728450,C. reinhardtii v5.6,Cre17.g728450,A0A2K3CQT5,
Cre08.g379650,C. reinhardtii v5.6,TIC20,A8IZ79,
Cre17.g734644,C. reinhardtii v5.6,SQE1,A0A2K3CR99,
Cre17.g740000,C. reinhardtii v5.6,Cre17.g740000,A0A2K3CRN7,
Cre14.g613850,C. reinhardtii v5.6,Cre14.g613850,A0A2K3CXH7,
Cre17.g697450,C. reinhardtii v5.6,Cre17.g697450,A0A2K3CNQ0,
Cre16.g672161,C. reinhardtii v5.6,Cre16.g672161,A0A2K3CVQ4,
Cre01.g028101,C. reinhardtii v5.6,Cre01.g028101,A0A2K3E6I3,
Cre10.g443350,C. reinhardtii v5.6,Cre10.g443350,A0A2K3DAN2,
Cre03.g181500,C. reinhardtii v5.6,STA11,A8JH52,
Cre02.g113900,C. reinhardtii v5.6,Cre02.g113900,A0A2K3E368,
Cre17.g730050,C. reinhardtii v5.6,Cre17.g730050,A0A2K3CQX3,
Cre07.g352350,C. reinhardtii v5.6,FHL3,A0A2K3DLF7,
Cre14.g628900,C. reinhardtii v5.6,Cre14.g628900,A0A2K3CYJ6,
Cre10.g466500,C. reinhardtii v5.6,CPL12,A8I1R6,
Cre13.g585450,C. reinhardtii v5.6,Cre13.g585450,A0A2K3D0P8,
Cre12.g535350,C. reinhardtii v5.6,Cre12.g535350,A0A2K3D540,
Cre03.g200543,C. reinhardtii v5.6,MCP15,A0A2K3DZJ4,
Cre02.g101150,C. reinhardtii v5.6,Cre02.g101150,A0A2K3E2C5,
Cre07.g353300,C. reinhardtii v5.6,MCP22,A0A2K3DLH7,
Cre06.g250650,C. reinhardtii v5.6,DRP4,A0A2K3DLX0,
Cre10.g440100,C. reinhardtii v5.6,Cre10.g440100,A8IIK1,
Cre12.g500600,C. reinhardtii v5.6,VMA21,A0A2K3D389,
Cre14.g614300,C. reinhardtii v5.6,Cre14.g614300,A8JAP7,
Cre02.g102650,C. reinhardtii v5.6,Cre02.g102650,A0A2K3E2E3,
Cre04.g229948,C. reinhardtii v5.6,Cre04.g229948,A0A2K3DUZ8,C3H
Cre03.g165900,C. reinhardtii v5.6,PGM17,A0A2K3DWR3,
Cre02.g099150,C. reinhardtii v5.6,SNAPA1,A8I1Y7,
Cre03.g146467,C. reinhardtii v5.6,TRS31,A0A2K3DVF7,
Cre07.g329850,C. reinhardtii v5.6,KCN5,A0A2K3DJR9,
Cre07.g344050,C. reinhardtii v5.6,Cre07.g344050,A0A2K3DKU8,
Cre12.g522450,C. reinhardtii v5.6,SEC31,A8J5T5,
Cre01.g016570,C. reinhardtii v5.6,Cre01.g016570,A0A2K3E5W6,
Cre08.g358543,C. reinhardtii v5.6,Cre08.g358543,A0A2K3DG87,
Cre03.g208000,C. reinhardtii v5.6,Cre03.g208000,A8IX19,
Cre12.g518772,C. reinhardtii v5.6,Cre12.g518772,A0A2K3D3X5,
Cre12.g541300,C. reinhardtii v5.6,Cre12.g541300,A0A2K3D6V7,
Cre07.g322950,C. reinhardtii v5.6,NADK1,A8I7C5,
Cre06.g278125,C. reinhardtii v5.6,Cre06.g278125,A0A2K3DNX1,
Cre12.g547800,C. reinhardtii v5.6,SNE15,A0A2K3D6E2,
Cre11.g467597,C. reinhardtii v5.6,Cre11.g467597,A0A2K3D7F0,
Cre10.g446000,C. reinhardtii v5.6,Cre10.g446000,A0A2K3DAU8,
Cre10.g441000,C. reinhardtii v5.6,Cre10.g441000,A0A2K3DAI6,
Cre02.g145350,C. reinhardtii v5.6,Cre02.g145350,A0A2K3E3U7,
Cre07.g356900,C. reinhardtii v5.6,Cre07.g356900,A0A2K3DLN9,
Cre16.g679200,C. reinhardtii v5.6,PEX1,A0A2K3CV78,
Cre09.g393062,C. reinhardtii v5.6,Cre09.g393062,A0A2K3DEB4,
Cre17.g746147,C. reinhardtii v5.6,Cre17.g746147,A0A2K3CS26,
Cre10.g447950,C. reinhardtii v5.6,Cre10.g447950,A8HZF9,
Cre24.g755847,C. reinhardtii v5.6,Cre24.g755847,A0A2K3CN27,
Cre06.g274550,C. reinhardtii v5.6,Cre06.g274550,A0A2K3DNJ6,
Cre14.g608990,C. reinhardtii v5.6,Cre14.g608990,A0A2K3CX55,
Cre12.g521950,C. reinhardtii v5.6,Cre12.g521950,A0A2K3D445,
Cre02.g143467,C. reinhardtii v5.6,Cre02.g143467,A0A2K3E4K9,
Cre02.g076650,C. reinhardtii v5.6,Cre02.g076650,A8IA60,
Cre01.g014050,C. reinhardtii v5.6,Cre01.g014050,A0A2K3E5M6,C3H
Cre02.g117813,C. reinhardtii v5.6,Cre02.g117813,A0A2K3E3F3,
Cre06.g309600,C. reinhardtii v5.6,Cre06.g309600,A0A2K3DRK2,
Cre13.g588405,C. reinhardtii v5.6,Cre13.g588405,A0A2K3D100,
Cre03.g145827,C. reinhardtii v5.6,Cre03.g145827,A0A2K3DVD5,
Cre03.g176400,C. reinhardtii v5.6,Cre03.g176400,A0A2K3DXF0,
Cre16.g677000,C. reinhardtii v5.6,HSP70E,A0A2K3CVB0,
Cre09.g400478,C. reinhardtii v5.6,DIV31,A0A2K3DEZ1,
Cre02.g105400,C. reinhardtii v5.6,CDC14,A0A2K3E2J4,
Cre03.g201300,C. reinhardtii v5.6,SSA10,A0A2K3DZF2,
Cre06.g287250,C. reinhardtii v5.6,COG4,A0A2K3DQ69,
Cre04.g230928,C. reinhardtii v5.6,Cre04.g230928,A0A2K3DV09,
Cre12.g498650,C. reinhardtii v5.6,ALK3,A8JGJ4,
Cre03.g145127,C. reinhardtii v5.6,DHC13,A0A2K3DV97,
Cre03.g207825,C. reinhardtii v5.6,Cre03.g207825,A0A2K3DZS7,
Cre17.g741300,C. reinhardtii v5.6,Cre17.g741300,A0A2K3CRS3,
Cre16.g682750,C. reinhardtii v5.6,Cre16.g682750,A0A2K3CUY3,
Cre12.g503150,C. reinhardtii v5.6,Cre12.g503150,A0A2K3D357,
Cre11.g467676,C. reinhardtii v5.6,Cre11.g467676,A0A2K3D7N0,
Cre07.g318300,C. reinhardtii v5.6,Cre07.g318300,A0A2K3DIU7,
Cre17.g741450,C. reinhardtii v5.6,CPN60B1,A0A2K3CRS9,
Cre01.g027800,C. reinhardtii v5.6,ATPVH,A8HQ97,
Cre06.g287500,C. reinhardtii v5.6,Cre06.g287500,A0A2K3DQ28,
Cre03.g195850,C. reinhardtii v5.6,Cre03.g195850,A0A2K3DYQ7,
Cre01.g030750,C. reinhardtii v5.6,Cre01.g030750,A0A2K3E6R6,
Cre03.g191200,C. reinhardtii v5.6,RME3,A0A2K3DYD7,
Cre06.g286300,C. reinhardtii v5.6,COQ5B,A0A2K3DQ47,
Cre06.g307075,C. reinhardtii v5.6,Cre06.g307075,A0A2K3DRE1,
Cre07.g343050,C. reinhardtii v5.6,Cre07.g343050,A8ITR6,
Cre04.g224700,C. reinhardtii v5.6,NRT1.1,A0A2K3DUH5,
Cre06.g267500,C. reinhardtii v5.6,Cre06.g267500,A0A2K3DN31,
Cre02.g142366,C. reinhardtii v5.6,Cre02.g142366,A0A2K3E4D1,
Cre03.g176750,C. reinhardtii v5.6,Cre03.g176750,A8IDV7,
Cre12.g528650,C. reinhardtii v5.6,Cre12.g528650,A0A2K3D4M8,
Cre14.g615800,C. reinhardtii v5.6,Cre14.g615800,A0A2K3CXK4,
Cre11.g467698,C. reinhardtii v5.6,Cre11.g467698,A0A2K3D7R2,
Cre01.g068742,C. reinhardtii v5.6,Cre01.g068742,A0A2K3E8H6,
Cre17.g708500,C. reinhardtii v5.6,Cre17.g708500,A0A2K3CPG0,
Cre10.g437900,C. reinhardtii v5.6,Cre10.g437900,A0A2K3DAB2,
Cre09.g404100,C. reinhardtii v5.6,CLV3,A0A2K3DCM1,
Cre03.g172000,C. reinhardtii v5.6,KAR1,Q84X75,
Cre12.g552851,C. reinhardtii v5.6,OGT1,A0A2K3D609,
Cre16.g669550,C. reinhardtii v5.6,METC,A0A2K3CUB3,
Cre12.g541150,C. reinhardtii v5.6,Cre12.g541150,A0A2K3D6X3,
Cre12.g531000,C. reinhardtii v5.6,AMT8,Q6QBS7,
Cre17.g734596,C. reinhardtii v5.6,Cre17.g734596,A8IW52,
Cre06.g306650,C. reinhardtii v5.6,Cre06.g306650,A0A2K3DRD8,
Cre02.g091700,C. reinhardtii v5.6,RIB72,Q8LKK4,
Cre12.g542300,C. reinhardtii v5.6,GLYK1,A0A2K3D6U6,
Cre14.g629750,C. reinhardtii v5.6,MME2,A8IUW1,
Cre10.g451400,C. reinhardtii v5.6,CNX1E,A0A2K3DB71,
Cre03.g210849,C. reinhardtii v5.6,Cre03.g210849,A0A2K3DZY1,
Cre06.g280500,C. reinhardtii v5.6,Cre06.g280500,A0A2K3DPP9,
Cre12.g527500,C. reinhardtii v5.6,Cre12.g527500,A0A2K3D4J8,
Cre14.g634365,C. reinhardtii v5.6,Cre14.g634365,,
Cre17.g699750,C. reinhardtii v5.6,CTL2,A0A2K3CNW2,
Cre17.g727100,C. reinhardtii v5.6,Cre17.g727100,A8J6R5,
Cre07.g346050,C. reinhardtii v5.6,CRD1,A8ITX0,
Cre01.g008350,C. reinhardtii v5.6,Cre01.g008350,A0A2K3E5C5,
Cre17.g699300,C. reinhardtii v5.6,Cre17.g699300,A0A2K3CNT7,
Cre12.g498800,C. reinhardtii v5.6,Cre12.g498800,A0A2K3D3F6,
Cre14.g619850,C. reinhardtii v5.6,Cre14.g619850,A0A2K3CXW5,
Cre16.g681354,C. reinhardtii v5.6,Cre16.g681354,A0A2K3CVZ1,
Cre12.g491450,C. reinhardtii v5.6,Cre12.g491450,A0A2K3D231,
Cre17.g708050,C. reinhardtii v5.6,Cre17.g708050,A0A2K3CPE9,
Cre11.g467527,C. reinhardtii v5.6,Cre11.g467527,A8JF53,
Cre09.g391578,C. reinhardtii v5.6,Cre09.g391578,A0A2K3DE73,
Cre02.g075600,C. reinhardtii v5.6,Cre02.g075600,A0A2K3E081,
Cre13.g590150,C. reinhardtii v5.6,Cre13.g590150,A0A2K3D136,
Cre09.g402404,C. reinhardtii v5.6,Cre09.g402404,A0A2K3DF31,
Cre01.g000850,C. reinhardtii v5.6,CPLD38,A8JD41,
Cre12.g553500,C. reinhardtii v5.6,ANK15,A0A2K3D5Z5,
Cre01.g013400,C. reinhardtii v5.6,PIGS,A0A2K3E5L1,
Cre01.g048550,C. reinhardtii v5.6,Cre01.g048550,A0A2K3E7W6,
Cre16.g688750,C. reinhardtii v5.6,Cre16.g688750,A0A2K3CU50,
Cre09.g399914,C. reinhardtii v5.6,SSA8,A0A2K3DCW8,
Cre10.g446450,C. reinhardtii v5.6,Cre10.g446450,A0A2K3DAV8,
Cre02.g143400,C. reinhardtii v5.6,PDE27,A0A2K3E402,
Cre12.g528400,C. reinhardtii v5.6,Cre12.g528400,A8J5A8,
Cre02.g107100,C. reinhardtii v5.6,Cre02.g107100,A0A2K3E2Q1,
Cre05.g243802,C. reinhardtii v5.6,Cre05.g243802,A0A2K3DSB3,
Cre05.g239151,C. reinhardtii v5.6,Cre05.g239151,A0A2K3DT21,
Cre17.g731700,C. reinhardtii v5.6,FMO2,A8JFE8,
Cre08.g365450,C. reinhardtii v5.6,Cre08.g365450,A0A2K3DGW6,
Cre17.g697650,C. reinhardtii v5.6,Cre17.g697650,A0A2K3CNQ9,
Cre09.g408400,C. reinhardtii v5.6,Cre09.g408400,A0A2K3DFE6,
Cre13.g581450,C. reinhardtii v5.6,RPN7,A0A2K3D0E5,
Cre02.g092550,C. reinhardtii v5.6,TPR1,A0A2K3E1C5,
Cre07.g325756,C. reinhardtii v5.6,Cre07.g325756,A0A2K3DJI2,
Cre11.g467693,C. reinhardtii v5.6,Cre11.g467693,A0A2K3D7Q3,
Cre02.g105600,C. reinhardtii v5.6,EYE3,A8I453,
Cre16.g665500,C. reinhardtii v5.6,Cre16.g665500,A8JF82,
Cre02.g073800,C. reinhardtii v5.6,Cre02.g073800,A0A2K3E000,
Cre02.g095294,C. reinhardtii v5.6,Cre02.g095294,A0A2K3E1W5,
Cre09.g399363,C. reinhardtii v5.6,Cre09.g399363,A0A2K3DEU4,
Cre03.g165300,C. reinhardtii v5.6,Cre03.g165300,A0A2K3DWN7,
Cre02.g104650,C. reinhardtii v5.6,Cre02.g104650,A0A2K3E2H4,
Cre03.g168100,C. reinhardtii v5.6,Cre03.g168100,A0A2K3DWW1,
Cre01.g031500,C. reinhardtii v5.6,Cre01.g031500,A0A2K3E6T3,
Cre12.g533450,C. reinhardtii v5.6,Cre12.g533450,A0A2K3D503,
Cre02.g085450,C. reinhardtii v5.6,CPX1,Q9S7V1,
Cre12.g532314,C. reinhardtii v5.6,Cre12.g532314,A0A2K3D4Y0,
Cre12.g508050,C. reinhardtii v5.6,Cre12.g508050,A0A2K3D2T6,
Cre01.g040900,C. reinhardtii v5.6,Cre01.g040900,A0A2K3E7E4,
Cre01.g049826,C. reinhardtii v5.6,PHC59,A0A2K3E7Y9,
Cre01.g018150,C. reinhardtii v5.6,Cre01.g018150,A0A2K3E5V9,
Cre03.g179860,C. reinhardtii v5.6,Cre03.g179860,A0A2K3DXQ0,
Cre06.g263750,C. reinhardtii v5.6,Cre06.g263750,A0A2K3DMU9,
Cre08.g377600,C. reinhardtii v5.6,ATG14,A0A2K3DHT5,
Cre14.g629300,C. reinhardtii v5.6,Cre14.g629300,A0A2K3CYM2,
Cre01.g017600,C. reinhardtii v5.6,Cre01.g017600,A0A2K3E5U2,
Cre09.g399178,C. reinhardtii v5.6,CSN5,A0A2K3DEU2,
Cre16.g693500,C. reinhardtii v5.6,FAP40,A0A2K3CSG2,
Cre12.g547350,C. reinhardtii v5.6,CYG31,A0A2K3D6F6,
Cre16.g661588,C. reinhardtii v5.6,OPR102,A0A2K3CTJ4,
Cre09.g398067,C. reinhardtii v5.6,FKB62,A0A2K3DES1,
Cre09.g401701,C. reinhardtii v5.6,Cre09.g401701,A0A2K3DF22,
Cre05.g234648,C. reinhardtii v5.6,Cre05.g234648,A8JDZ8,
Cre14.g632700,C. reinhardtii v5.6,Cre14.g632700,A0A2K3CYU9,
Cre11.g477625,C. reinhardtii v5.6,CHLH2,A0A2K3D8F4,
Cre02.g105500,C. reinhardtii v5.6,AOD1,A8I459,
Cre07.g314650,C. reinhardtii v5.6,RECA,A8I670,
Cre07.g357500,C. reinhardtii v5.6,Cre07.g357500,A0A2K3DLR1,
Cre10.g453900,C. reinhardtii v5.6,CYN71,A0A2K3DBD8,
Cre04.g221450,C. reinhardtii v5.6,PHC54,A0A2K3DUA6,
Cre07.g318950,C. reinhardtii v5.6,Cre07.g318950,A0A2K3DIW7,
Cre16.g691103,C. reinhardtii v5.6,Cre16.g691103,A0A2K3CWA1,
Cre14.g628800,C. reinhardtii v5.6,Cre14.g628800,A0A2K3CYH5,
Cre02.g095130,C. reinhardtii v5.6,Cre02.g095130,A0A2K3E1V7,
Cre05.g242179,C. reinhardtii v5.6,GDP7,A0A2K3DSG3,
Cre02.g142000,C. reinhardtii v5.6,UBC4,A8J0P9,
Cre17.g722750,C. reinhardtii v5.6,Cre17.g722750,A8J6H7,
Cre06.g302750,C. reinhardtii v5.6,Cre06.g302750,A8INH7,
Cre01.g029050,C. reinhardtii v5.6,Cre01.g029050,A8HQD2,
Cre03.g202875,C. reinhardtii v5.6,Cre03.g202875,A0A2K3DZA9,
Cre12.g525600,C. reinhardtii v5.6,Cre12.g525600,A0A2K3D4D6,
Cre08.g358570,C. reinhardtii v5.6,MCP23,A0A2K3DG93,
Cre02.g074850,C. reinhardtii v5.6,Cre02.g074850,A0A2K3E026,
Cre01.g030850,C. reinhardtii v5.6,POA4,A8HQI6,
Cre07.g321650,C. reinhardtii v5.6,CYCL1,A0A2K3DJ29,
Cre17.g723050,C. reinhardtii v5.6,Cre17.g723050,A0A2K3CQE5,
Cre09.g389001,C. reinhardtii v5.6,Cre09.g389001,A0A2K3DDN2,
Cre01.g051100,C. reinhardtii v5.6,Cre01.g051100,A0A2K3E831,
Cre10.g426335,C. reinhardtii v5.6,Cre10.g426335,A0A2K3D9J4,
Cre09.g398550,C. reinhardtii v5.6,Cre09.g398550,A0A2K3DD00,
Cre03.g145987,C. reinhardtii v5.6,Cre03.g145987,A0A2K3DVE9,
Cre08.g385500,C. reinhardtii v5.6,AMA1,A0A2K3DID5,
Cre06.g306350,C. reinhardtii v5.6,FDX3,Q2HZ24,
Cre06.g305000,C. reinhardtii v5.6,Cre06.g305000,A0A2K3DR79,
Cre06.g305200,C. reinhardtii v5.6,Cre06.g305200,A0A2K3DR96,C2H2
Cre11.g467581,C. reinhardtii v5.6,Cre11.g467581,A0A2K3D7C3,GATA
Cre03.g201150,C. reinhardtii v5.6,Cre03.g201150,A0A2K3DZC8,
Cre17.g697500,C. reinhardtii v5.6,Cre17.g697500,A8IQV3,
Cre06.g292650,C. reinhardtii v5.6,ROC93,A0A2K3DQD3,
Cre05.g237000,C. reinhardtii v5.6,MAP1D,A8J8C1,
Cre07.g331050,C. reinhardtii v5.6,Cre07.g331050,A0A2K3DJW4,
Cre12.g541500,C. reinhardtii v5.6,Cre12.g541500,A0A2K3D6W1,
Cre12.g545550,C. reinhardtii v5.6,Cre12.g545550,A0A2K3D6J3,
Cre01.g039900,C. reinhardtii v5.6,TRZ4,A0A2K3E7B1,
Cre08.g385250,C. reinhardtii v5.6,Cre08.g385250,A0A2K3DIC6,
Cre11.g467691,C. reinhardtii v5.6,Cre11.g467691,A0A2K3D7P8,
Cre13.g563950,C. reinhardtii v5.6,Cre13.g563950,A0A2K3CZ85,
Cre02.g102150,C. reinhardtii v5.6,Cre02.g102150,A8I4P7,
Cre06.g278204,C. reinhardtii v5.6,Cre06.g278204,A0A2K3DP49,
Cre12.g533850,C. reinhardtii v5.6,Cre12.g533850,A0A2K3D500,
Cre09.g411700,C. reinhardtii v5.6,Cre09.g411700,A0A2K3DFM7,
Cre12.g501450,C. reinhardtii v5.6,SDIR1,A0A2K3D380,
Cre09.g387400,C. reinhardtii v5.6,POLZ1,A0A2K3DDR6,
Cre12.g520450,C. reinhardtii v5.6,SGT1,A0A2K3D414,
Cre01.g035700,C. reinhardtii v5.6,Cre01.g035700,A0A2K3E744,
Cre07.g342250,C. reinhardtii v5.6,PFD2,A0A2K3DKL0,
Cre16.g694208,C. reinhardtii v5.6,Cre16.g694208,A0A2K3CSE1,
Cre03.g212977,C. reinhardtii v5.6,Cre03.g212977,A0A2K3E001,
Cre09.g399100,C. reinhardtii v5.6,OPR42,A0A2K3DCZ3,
Cre14.g625400,C. reinhardtii v5.6,RPT1,A8IV67,
Cre16.g684400,C. reinhardtii v5.6,Cre16.g684400,A0A2K3CUU5,
Cre17.g703750,C. reinhardtii v5.6,Cre17.g703750,A0A2K3CP38,
Cre12.g499900,C. reinhardtii v5.6,VPS29,A8IJ00,
Cre13.g566050,C. reinhardtii v5.6,SMP2,A8HRS8,
Cre07.g345350,C. reinhardtii v5.6,Cre07.g345350,A0A2K3DKV2,MYB
Cre09.g411050,C. reinhardtii v5.6,Cre09.g411050,A0A2K3DFM9,
Cre16.g680150,C. reinhardtii v5.6,Cre16.g680150,A0A2K3CV55,
Cre03.g152850,C. reinhardtii v5.6,Cre03.g152850,A0A0S2C767,
Cre07.g326550,C. reinhardtii v5.6,Cre07.g326550,A0A2K3DJJ9,
Cre03.g169300,C. reinhardtii v5.6,Cre03.g169300,A0A2K3DWY8,
Cre03.g192900,C. reinhardtii v5.6,OPR17,A0A2K3DYG9,
Cre10.g462950,C. reinhardtii v5.6,PRPL33,A8I1D3,
Cre06.g257150,C. reinhardtii v5.6,RPL37A,A8HY08,
Cre08.g381900,C. reinhardtii v5.6,Cre08.g381900,A0A2K3DI40,
Cre14.g624350,C. reinhardtii v5.6,VTE6,Q6WEE4,
Cre12.g520250,C. reinhardtii v5.6,PAF1,A0A2K3D431,
Cre10.g440150,C. reinhardtii v5.6,Cre10.g440150,A8IIJ9,
